GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:1903037	regulation of leukocyte cell-cell adhesion	276	0.565482743831407	1.52093731105655	2.77751211692075e-07	0.000124782548261743	0.000115743642921496	2082	tags=30%, list=15%, signal=26%	78473/18782/72049/15978/12501/16963/12775/21947/12511/16818/240754/170780/67596/16842/21838/14357/20304/18761/100043314/278180/22637/14462/109254/16159/71228/21940/208154/234695/12507/12578/57765/20339/54167/23871/67122/75863/18762/15205/12504/14634/24099/54215/240873/27218/20737/54698/13482/13655/235320/12487/16184/14960/108723/14961/16000/12520/11689/17863/13643/16149/14714/20315/20668/50931/58205/547431/16183/12522/193385/16600/13866/17221/16408/16768/16161/26365/13848/16189/434215/15930/16362/243910/12159
GO:0002768	immune response-regulating cell surface receptor signaling pathway	179	0.607426915908891	1.61969052021975	2.82840126846335e-07	0.000124782548261743	0.000115743642921496	1575	tags=25%, list=11%, signal=22%	78473/12478/12143/16428/12518/15978/12501/12775/20400/243655/16818/210757/240754/12482/67596/21838/77647/18703/22637/243864/14462/22165/208154/328795/234695/15985/225825/27007/54215/12483/20737/12487/195564/14525/108723/12503/12520/100038862/102639802/56792/101540/12169/547431/12043
GO:0002764	immune response-regulating signaling pathway	182	0.602116025597673	1.60480694761754	2.87670354212211e-07	0.000124782548261743	0.000115743642921496	1575	tags=24%, list=11%, signal=22%	78473/12478/12143/16428/12518/15978/12501/12775/20400/243655/16818/210757/240754/12482/67596/21838/77647/18703/22637/243864/14462/22165/208154/328795/234695/15985/225825/27007/54215/12483/20737/12487/195564/14525/108723/12503/12520/100038862/102639802/56792/101540/12169/547431/12043
GO:0050778	positive regulation of immune response	441	0.527891124112158	1.42755322656079	3.66433265595131e-07	0.000147594084620782	0.000136902774191143	2044	tags=24%, list=15%, signal=21%	78473/14128/12478/72049/12902/12143/16428/12518/15978/12501/16963/12775/20400/21947/243655/16818/13136/210757/240754/14990/12482/27278/67596/14063/21838/77647/16992/18761/16182/13137/278180/22637/243864/14462/16159/12274/233080/22165/328795/234695/17059/57765/15985/64297/12258/225825/14133/18762/50908/12504/545384/17390/27007/77727/15019/110557/24099/54215/12263/12483/20737/54698/12487/195564/14525/108723/14961/12503/12520/17863/100038862/16149/15007/54725/237625/20361/102639802/56792/101540/50931/12169/71693/547431/16183/15024/12043/100033459/17260/667977/17221/22418/15018/110558/16768/93675/16161/22596/329693/12268/16189/30925/15930/229898/16362/243910
GO:0002253	activation of immune response	236	0.571045874958263	1.53284149440723	6.09381620459624e-07	0.000223780074917567	0.000207570060437254	1908	tags=25%, list=14%, signal=22%	78473/12478/12902/12143/16428/12518/15978/12501/12775/20400/243655/16818/13136/210757/240754/12482/67596/21838/77647/13137/278180/22637/243864/14462/12274/22165/328795/234695/15985/12258/225825/14133/50908/545384/27007/54215/12263/12483/20737/12487/195564/14525/108723/12503/12520/100038862/102639802/56792/101540/12169/71693/547431/12043/100033459/17260/93675/22596/329693/12268
GO:0046651	lymphocyte proliferation	263	0.561753291030732	1.51067633778518	6.34949671693752e-07	0.000223780074917567	0.000207570060437254	2133	tags=29%, list=15%, signal=25%	12478/18782/72049/12902/12143/12518/15978/12501/16963/12775/21947/22780/69816/12511/170780/16842/243958/20304/18761/278180/114570/22637/16159/71228/21940/208154/234695/12578/20230/75863/15205/12504/24099/240873/170786/27218/17480/12483/20737/381924/54698/12487/16184/14960/108723/14961/16000/12520/22163/16149/14714/20315/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/13848/58206/16189/434215/30925/15930/50498/16362/12159/321019/545645
GO:0070661	leukocyte proliferation	284	0.558467045078146	1.50225300455256	7.5426742337535e-07	0.0002501949412008	0.000232071506300441	2184	tags=30%, list=16%, signal=25%	12478/18782/72049/12902/12143/12518/15978/12501/16963/12775/21947/22780/69816/12511/170780/14063/16842/243958/20304/18761/278180/114570/22637/16159/71228/21940/208154/234695/12578/20230/75863/15205/12504/18162/24099/240873/170786/27218/17480/209558/12483/20737/381924/54698/12487/16184/14960/108723/14961/16000/12520/17311/22163/16149/14714/20315/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/13848/58206/16189/434215/30925/15930/50498/16362/20312/12159/321019/545645/14083/14256
GO:0032943	mononuclear cell proliferation	265	0.559646635406429	1.5053937507917	1.15626356210066e-06	0.000362231679260312	0.000335992610530888	2133	tags=29%, list=15%, signal=25%	12478/18782/72049/12902/12143/12518/15978/12501/16963/12775/21947/22780/69816/12511/170780/16842/243958/20304/18761/278180/114570/22637/16159/71228/21940/208154/234695/12578/20230/75863/15205/12504/24099/240873/170786/27218/17480/12483/20737/381924/54698/12487/16184/14960/108723/14961/16000/12520/22163/16149/14714/20315/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/13848/58206/16189/434215/30925/15930/50498/16362/12159/321019/545645
GO:0050852	T cell receptor signaling pathway	109	0.645069809928394	1.68394098762743	1.29297901318022e-06	0.000383742560806486	0.00035594530285277	1543	tags=26%, list=11%, signal=23%	78473/16428/15978/12501/12775/20400/16818/210757/67596/21838/77647/22637/14462/22165/328795/234695/225825/54215/20737/12487/195564/108723/12503/12520/100038862/102639802/101540/547431
GO:0007159	leukocyte cell-cell adhesion	303	0.540719019620811	1.45721219590213	1.58450255214023e-06	0.000446750494575937	0.000414389114820252	2119	tags=29%, list=15%, signal=25%	78473/18782/72049/15978/12501/16963/12775/21947/12511/16818/240754/170780/67596/16842/21838/14357/20304/18761/100043314/278180/22637/14462/109254/16159/71228/21940/208154/234695/12507/12578/57765/20339/54167/23871/67122/75863/18762/15205/12504/14634/24099/54215/240873/27218/20737/54698/13482/13655/235320/12487/16184/14960/108723/14961/16000/12520/11689/17863/13643/20202/16149/14714/20315/20668/50931/20343/58205/547431/16183/12522/193385/16600/13866/17221/16408/16768/16161/26365/13848/16189/434215/15930/16362/243910/12159/18613/67374
GO:0045058	T cell selection	50	0.732379700161641	1.80990314863982	1.99345553731231e-06	0.000535290274995435	0.000496515316536586	1269	tags=38%, list=9%, signal=35%	252838/12501/12775/210757/12502/12500/58208/22637/14462/57765/12504/16364/14634/240873/20737/12487/108723/100038862/16149
GO:0032609	interferon-gamma production	111	0.636197601059231	1.66138867205408	2.48903905233638e-06	0.000637985964369311	0.000591772012012415	911	tags=25%, list=7%, signal=24%	84544/72049/16428/12501/16963/12775/21947/243655/14063/13813/16992/16182/14462/16159/21940/22165/234695/69036/57757/21946/225825/17082/27007/54215/27218/12481/20737/54698
GO:0045061	thymic T cell selection	24	0.830328746700881	1.84561251217536	2.62415339477971e-06	0.000643373956224469	0.000596769712524503	1269	tags=50%, list=9%, signal=46%	252838/12501/12775/12502/12500/22637/14462/14634/20737/12487/108723/16149
GO:0002449	lymphocyte mediated immunity	244	0.556836533884846	1.4934952845219	2.97808402359482e-06	0.000699725658710467	0.000649039452335205	1928	tags=26%, list=14%, signal=23%	14128/84544/12478/12458/12902/15978/16963/20400/14939/21947/243655/13136/14990/18646/27278/16992/16182/13137/12525/14462/16159/17059/57765/12258/225825/75863/18762/50908/27007/77727/15019/110557/54215/16643/12263/27218/20737/54698/13482/218624/16904/12487/14961/12520/224840/16149/15007/54725/50931/16183/15024/13731/80782/18987/667977/17221/15018/110558/16768/26365/13848/12268/16189
GO:0042113	B cell activation	229	0.565681308844749	1.51600238644431	4.32486341022815e-06	0.000975516190811061	0.000904852475175733	1724	tags=19%, list=12%, signal=17%	12478/12458/72049/12902/12143/12518/15978/12557/18985/21947/22780/69816/240754/12482/16205/16842/243958/12145/21940/208154/108995/12578/57765/15985/242248/14025/77727/24099/12483/12487/20377/108723/14961/12520/17863/22163/16149/16431/50931/16183/12043/18987/17260/229499
GO:0002694	regulation of leukocyte activation	483	0.506776434151313	1.37152996697566	5.4957081387931e-06	0.00119193454594824	0.00110559407860983	2082	tags=26%, list=15%, signal=23%	12478/18782/252838/72049/12143/15978/12501/16963/12775/54390/16797/21947/22780/69816/12511/16818/240754/170780/27278/67596/14063/16842/21838/21414/14357/243958/20304/18761/106763/100043314/15001/278180/22637/14462/16159/71228/21940/208154/108995/53603/234695/12507/12578/57757/15227/57765/54167/242248/21946/67122/225825/75863/18762/15205/12504/17082/27007/14634/24099/54215/240873/170786/27218/17480/209558/12483/20737/54698/13482/19885/13655/235320/12487/21417/16184/14960/217166/20377/108723/14961/16000/66725/12520/17470/17863/13643/22163/16149/14714/237625/30936/20668/56792/50931/58205/547431/16183/12522/12043/193385/17260/13011/13866/17221/22418/16408/13024/16768/109594/93675/16161/26365/13848/16189/434215/12493/15930/16362/243910/20312/19883/14456/14158/12159
GO:0019835	cytolysis	12	0.902958469461032	1.78913069581953	7.31984293421247e-06	0.00152876275207497	0.00141802337388311	138	tags=33%, list=1%, signal=33%	14938/14939/18646/546038
GO:0070663	regulation of leukocyte proliferation	219	0.556783451300976	1.48961490121533	8.28349587675348e-06	0.00166823690175046	0.00154739439893188	2184	tags=31%, list=16%, signal=26%	18782/72049/12143/15978/12501/16963/12775/21947/22780/69816/12511/170780/243958/20304/18761/278180/22637/16159/71228/208154/234695/12578/75863/15205/12504/24099/240873/170786/27218/17480/209558/12483/20737/54698/12487/16184/14960/108723/14961/16000/12520/17311/22163/16149/14714/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/16189/434215/15930/16362/12159/321019/14083/14256
GO:0050870	positive regulation of T cell activation	180	0.577965733142405	1.54131747444746	9.27657479476232e-06	0.00180381397474706	0.00167315064084116	2044	tags=31%, list=15%, signal=27%	72049/15978/12501/16963/12775/21947/12511/16818/170780/67596/16842/21838/20304/18761/22637/14462/16159/21940/234695/12507/54167/18762/15205/12504/14634/24099/54215/27218/20737/13482/13655/235320/12487/16184/14960/108723/14961/16000/12520/17863/13643/16149/20668/50931/58205/547431/16183/12522/17221/16408/16161/26365/13848/16189/16362/243910
GO:1903039	positive regulation of leukocyte cell-cell adhesion	200	0.573437126098483	1.53374448526615	1.14854546325365e-05	0.00215888262242911	0.00200249909014294	2044	tags=30%, list=15%, signal=26%	78473/72049/15978/12501/16963/12775/21947/12511/16818/170780/67596/16842/21838/20304/18761/22637/14462/16159/21940/234695/12507/20339/54167/23871/18762/15205/12504/14634/24099/54215/27218/20737/13482/13655/235320/12487/16184/14960/108723/14961/16000/12520/11689/17863/13643/16149/20668/50931/58205/547431/16183/12522/17221/16408/16161/26365/13848/16189/16362/243910
GO:0042129	regulation of T cell proliferation	157	0.579880586897096	1.54037899866227	1.27639521919312e-05	0.00227415489105582	0.00210942135198596	2082	tags=33%, list=15%, signal=28%	18782/72049/15978/12501/16963/12775/21947/12511/170780/20304/18761/278180/22637/16159/71228/208154/234695/12578/75863/15205/12504/24099/240873/170786/27218/20737/54698/12487/16184/14960/108723/14961/16000/12520/14714/50931/58205/547431/16183/193385/13866/17221/16408/109594/93675/16161/26365/16189/434215/15930/16362/12159
GO:0033077	T cell differentiation in thymus	83	0.652813120947502	1.68249111583975	1.29758592497231e-05	0.00227415489105582	0.00210942135198596	1269	tags=25%, list=9%, signal=23%	12458/252838/12501/12775/12502/67596/12500/58208/22637/14462/14012/14370/12578/14634/20737/19885/13655/12487/21417/108723/16149
GO:0050670	regulation of lymphocyte proliferation	204	0.564010638933845	1.50741074007471	1.33085851046005e-05	0.00227415489105582	0.00210942135198596	2131	tags=31%, list=15%, signal=27%	18782/72049/12143/15978/12501/16963/12775/21947/22780/69816/12511/170780/243958/20304/18761/278180/22637/16159/71228/208154/234695/12578/75863/15205/12504/24099/240873/170786/27218/17480/12483/20737/54698/12487/16184/14960/108723/14961/16000/12520/22163/16149/14714/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/16189/434215/15930/16362/12159/321019
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	258	0.542846985420474	1.45937924892475	1.66321531007598e-05	0.00275849150985836	0.00255867395534598	2105	tags=26%, list=15%, signal=22%	14128/12478/12458/72049/12902/15978/16963/12775/14939/21947/13136/14990/18646/16842/16992/18761/16182/13137/12525/14462/16159/57765/12258/225825/75863/18762/50908/12504/17082/16364/77727/15019/110557/24099/240873/12263/27218/20737/13482/19885/218624/16904/12487/14961/12520/224840/16149/15007/50931/16183/15024/13731/18987/17260/667977/17221/15018/110558/16161/13848/12268/16189/30925/16362/243910/19883/17175
GO:0042102	positive regulation of T cell proliferation	89	0.646483477717192	1.6694660527029	1.9659020165504e-05	0.00309305902241213	0.00286900631548443	1928	tags=36%, list=14%, signal=31%	72049/15978/12501/16963/12775/21947/12511/170780/20304/18761/22637/16159/234695/15205/12504/24099/27218/20737/12487/16184/108723/16000/12520/50931/58205/547431/16183/17221/16408/16161/26365/16189
GO:0032944	regulation of mononuclear cell proliferation	206	0.561382946586517	1.5000984408581	1.97464310705509e-05	0.00309305902241213	0.00286900631548443	2131	tags=31%, list=15%, signal=26%	18782/72049/12143/15978/12501/16963/12775/21947/22780/69816/12511/170780/243958/20304/18761/278180/22637/16159/71228/208154/234695/12578/75863/15205/12504/24099/240873/170786/27218/17480/12483/20737/54698/12487/16184/14960/108723/14961/16000/12520/22163/16149/14714/50931/58205/547431/16183/12043/193385/17260/13866/17221/16408/109594/93675/16161/26365/16189/434215/15930/16362/12159/321019
GO:0046631	alpha-beta T cell activation	149	0.582734107940929	1.54160795513719	2.62410216472419e-05	0.00399927354239992	0.00370957714267837	2372	tags=33%, list=17%, signal=28%	18782/252838/16428/15978/12501/16963/12775/13813/16842/21414/18761/58208/16182/22637/14462/16159/22165/208154/57765/20230/110168/18762/16364/14634/54215/240873/20737/54698/19885/235320/12487/14961/21949/12520/17863/16183/12522/12043/26365/16189/30925/16362/243910/19883/321019/108655/14347/11540/80859
GO:0042100	B cell proliferation	81	0.640417049811375	1.64447429133701	3.65010451702207e-05	0.00541656299249669	0.00502420203464893	2133	tags=31%, list=15%, signal=26%	12478/72049/12902/12143/12518/21947/22780/69816/16842/243958/21940/208154/12578/24099/12483/108723/12520/22163/16149/16183/12043/17260/16189/321019/545645
GO:0046632	alpha-beta T cell differentiation	105	0.617772209273381	1.61290292062194	4.06994135420641e-05	0.00588471776829999	0.00545844496330679	2249	tags=34%, list=16%, signal=29%	18782/252838/16428/15978/12775/13813/16842/21414/58208/16182/22637/14462/22165/57765/20230/110168/18762/16364/14634/240873/20737/19885/235320/21949/17863/16183/12522/12043/16189/30925/16362/243910/19883/321019/108655/14347
GO:0022407	regulation of cell-cell adhesion	371	0.510712509515377	1.37999215117901	5.69677994476754e-05	0.0080223605929845	0.0074412428083628	2082	tags=28%, list=15%, signal=24%	78473/18782/72049/12143/15978/12501/16963/12775/21947/12511/16818/240754/170780/67596/16842/21838/14357/20304/18761/100043314/278180/22637/14462/109254/16159/71228/21940/208154/234695/17075/12507/12578/57765/20339/54167/20733/56745/23871/67122/75863/18762/14924/15205/12504/11687/14634/24099/54215/240873/27218/20737/54698/13482/13655/235320/12487/20720/233067/16184/14960/108723/14961/16000/12520/11689/17863/13643/16149/14714/11555/12156/20315/20668/50931/19091/58205/18750/547431/16183/12522/13829/193385/83554/228788/16600/13866/17221/22418/16408/19273/16768/16161/26365/13848/16189/434215/11492/63873/15930/16362/243910/20312/12159
GO:0045580	regulation of T cell differentiation	142	0.579327508094443	1.53241514858583	5.83289207860196e-05	0.0080223605929845	0.0074412428083628	2082	tags=30%, list=15%, signal=26%	252838/15978/12775/16818/67596/16842/21414/14357/15001/22637/14462/16159/21940/234695/12578/57765/67122/18762/14634/240873/54698/19885/13655/235320/12487/21417/16184/14960/108723/17863/16149/30936/20668/16183/12522/13866/17221/13024/16768/16189/16362/243910/12159
GO:0042098	T cell proliferation	195	0.556032470256239	1.48670471751374	6.38636411499829e-05	0.00857445410582746	0.00795334418231241	2082	tags=31%, list=15%, signal=27%	18782/72049/15978/12501/16963/12775/21947/12511/170780/20304/18761/278180/114570/22637/16159/71228/208154/234695/12578/20230/75863/15205/12504/24099/240873/170786/27218/20737/381924/54698/12487/16184/14960/108723/14961/16000/12520/22163/14714/20315/50931/58205/547431/16183/193385/13866/17221/16408/109594/93675/16161/26365/13848/58206/16189/434215/15930/50498/16362/12159
GO:0002708	positive regulation of lymphocyte mediated immunity	116	0.595138607211455	1.55407001698474	7.49365013963007e-05	0.00982713793892418	0.0091152870364313	2599	tags=34%, list=19%, signal=28%	14128/15978/16963/20400/243655/14990/27278/16992/16182/14462/16159/17059/57765/225825/18762/27007/77727/15019/110557/54215/54698/12487/12520/15007/54725/16183/15024/667977/15018/110558/16768/16189/30925/21939/26904/15013/15015/100529082/240354/15040
GO:0032633	interleukin-4 production	35	0.729266882840414	1.72667289325236	8.46578364618282e-05	0.0108496713592784	0.0100637509420771	944	tags=34%, list=7%, signal=32%	16428/12501/21947/19074/16842/18761/14462/22165/69036/18762/16364/12487
GO:0002821	positive regulation of adaptive immune response	125	0.588725653034605	1.54381174749548	9.30527236569172e-05	0.0116605401933635	0.0108158826631865	2599	tags=34%, list=19%, signal=28%	78473/14128/72049/15978/16963/12775/14990/16992/18761/16182/14462/16159/57765/225825/18762/12504/77727/15019/110557/24099/12487/14961/12520/16149/15007/50931/16183/15024/667977/15018/110558/16161/16189/16362/243910/21939/15013/80859/15015/100529082/240354/15040
GO:0045619	regulation of lymphocyte differentiation	170	0.563560025177597	1.50104907729901	0.000100234094369254	0.0122873925684396	0.0113973275725589	2082	tags=28%, list=15%, signal=24%	252838/15978/12775/22780/16818/67596/16842/21414/14357/15001/22637/14462/16159/21940/234695/12578/57757/57765/21946/67122/18762/14634/240873/54698/19885/13655/235320/12487/21417/16184/14960/20377/108723/17863/16149/30936/20668/16183/12522/13866/17221/13024/16768/16189/16362/243910/14456/12159
GO:0001990	regulation of systemic arterial blood pressure by hormone	26	0.776642341171181	1.74539234446524	0.000104554879371815	0.0125443609527163	0.011635681872308	1716	tags=54%, list=12%, signal=47%	14063/18816/19701/19702/18430/13809/11554/53419/11421/11607/13614/14062/54140/276952
GO:0032649	regulation of interferon-gamma production	98	0.605527518419969	1.57509818879513	0.000113033726378505	0.0132791079801748	0.0123172058415525	2071	tags=33%, list=15%, signal=28%	84544/72049/12501/16963/12775/21947/243655/16992/16182/14462/16159/21940/22165/234695/57757/21946/225825/17082/27007/54215/27218/12481/54698/50931/58205/16183/16162/22418/110558/16161/30925/14456
GO:0050671	positive regulation of lymphocyte proliferation	119	0.592570326838658	1.55157233778427	0.000115770431546626	0.0133230502753352	0.0123579650774476	1928	tags=31%, list=14%, signal=27%	72049/15978/12501/16963/12775/21947/12511/170780/20304/18761/22637/16159/234695/15205/12504/24099/27218/17480/20737/12487/16184/108723/16000/12520/22163/16149/50931/58205/547431/16183/12043/17260/17221/16408/16161/26365/16189
GO:0022409	positive regulation of cell-cell adhesion	233	0.529148488619884	1.41976209386125	0.000125960167947812	0.0140794854305891	0.0130596061460314	2048	tags=29%, list=15%, signal=25%	78473/72049/15978/12501/16963/12775/21947/12511/16818/170780/67596/16842/21838/20304/18761/22637/14462/16159/21940/234695/12507/20339/54167/23871/18762/14924/15205/12504/11687/14634/24099/54215/27218/20737/13482/13655/235320/12487/16184/14960/108723/14961/16000/12520/11689/17863/13643/16149/20668/50931/58205/547431/16183/12522/13829/83554/17221/22418/16408/19273/16161/26365/13848/16189/11492/16362/243910/20312
GO:0031295	T cell costimulation	27	0.757975749143309	1.71733423254155	0.000127337073410187	0.0140794854305891	0.0130596061460314	1857	tags=56%, list=13%, signal=48%	72049/12501/12775/12507/54167/24099/54215/20737/13482/12487/108723/12520/13643/58205/13848
GO:0031294	lymphocyte costimulation	29	0.755340614275272	1.73499265806017	0.000136385312432705	0.0147899380155389	0.0137185954955083	1928	tags=55%, list=14%, signal=48%	72049/12501/12775/12507/54167/24099/54215/20737/13482/12487/108723/12520/13643/58205/13848/16189
GO:0043383	negative T cell selection	13	0.855142214279884	1.69757580934855	0.000146209836376176	0.0155561748551936	0.0144293282413748	1269	tags=62%, list=9%, signal=56%	12501/12775/210757/22637/14634/20737/12487/16149
GO:0002697	regulation of immune effector process	368	0.498850116792445	1.34760170233987	0.000157575555495143	0.0164549732858724	0.0152630201804165	2079	tags=24%, list=15%, signal=21%	14128/84544/12143/15978/16963/12775/20400/21947/69816/243655/13136/14990/27278/14063/243958/20304/16992/16182/278180/243864/14462/16159/12274/22364/233080/17059/57757/15227/57765/64297/21946/69376/19662/12258/225825/75863/18762/27007/77727/15019/110557/54215/240873/27218/209558/12483/20737/54698/69097/66873/13482/12487/17472/21808/16184/13421/12520/17863/224840/22163/16149/15007/54725/237625/20361/56792/50931/11600/16183/15024/80782/103213/667977/17221/22418/15018/110558/16768/16161/26365/11807/234311/16189/12493/30925/16362/243910/14158
