GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0050778	positive regulation of immune response	442	-0.513569108690968	-1.82728770042164	1e-10	3.38117647058824e-08	2.99133126934985e-08	2139	tags=29%, list=15%, signal=25%	16149/383619/19419/69583/14972/15950/58203/14961/230979/12010/19260/16803/15013/54123/17260/21939/19264/16365/73747/12484/246177/192231/100040462/15015/18578/233079/192656/630294/19401/12043/100529082/50908/15040/17221/217303/17175/16161/226695/15018/110558/229898/64297/60533/56792/14191/244202/667977/16183/26904/240354/208650/56708/16189/14525/547431/101540/68891/15019/110557/12258/20737/50931/17390/15007/15024/58218/102639802/237625/108723/18761/50701/12503/30925/77727/18762/54698/27278/93675/14462/16182/545384/12169/54215/17863/329693/12487/21947/17059/27007/225825/57765/12483/21838/15985/328795/195564/14063/20400/22637/13137/13136/15978/22165/234695/22164/78473/67596/16963/233080/12482/16992/12143/240754/77647/72049/12501/16818/12775/16159/16428/12478/12518/12902/210757/14128/243655
GO:0050851	antigen receptor-mediated signaling pathway	144	-0.678278763915022	-2.20381645440457	1e-10	3.38117647058824e-08	2.99133126934985e-08	1162	tags=28%, list=8%, signal=26%	56792/240354/208650/14525/547431/101540/20737/102639802/108723/12503/93675/14462/12169/54215/329693/12487/225825/12483/21838/15985/328795/195564/20400/22637/15978/22165/234695/78473/67596/12482/12143/240754/77647/12501/16818/12775/16428/12478/12518/210757
GO:0050863	regulation of T cell activation	287	-0.580873813525354	-2.00155984718906	1e-10	3.38117647058824e-08	2.99133126934985e-08	2400	tags=38%, list=17%, signal=32%	319817/12703/22724/243910/14998/14960/13655/16176/22778/22040/74131/12479/15930/16149/19419/14961/320484/230979/19260/20555/227753/19264/16186/12484/74734/246779/192656/19401/94212/16147/30936/15040/11596/229473/17221/217303/235320/13643/16161/18782/242202/16184/668101/12159/60533/109594/320832/16183/240354/21417/208650/16189/547431/20737/50931/18106/14714/11540/108723/15205/18761/26365/67122/18762/54698/193385/93675/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/75863/57765/21838/58205/13482/21940/22637/54390/208154/15978/170786/234695/22164/16797/67596/16963/14357/20304/15001/21414/240754/12511/72049/12501/16818/12775/16842/16159/100043314/170780/252838
GO:0051249	regulation of lymphocyte activation	398	-0.562862579102381	-1.99226496963443	1e-10	3.38117647058824e-08	2.99133126934985e-08	2404	tags=34%, list=17%, signal=29%	75698/319817/12703/321019/22724/243910/14998/14960/13655/16176/22778/22040/74131/12479/15930/16149/19419/69583/14961/320484/230979/56644/16169/19260/20555/17260/21939/227753/19264/16186/73747/12484/74734/246779/192656/19401/12043/94212/16147/67742/30936/15040/11596/14256/229473/17221/217303/22163/235320/13643/16161/18782/242202/16184/668101/12159/60533/109594/320832/14191/16183/240354/17101/21417/208650/56708/16189/547431/242248/20737/50931/18106/14714/11540/108723/15205/18761/17480/26365/67122/18762/54698/193385/27278/93675/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/75863/57765/12483/21838/58205/13482/21940/22637/54390/208154/15978/170786/57757/234695/22164/16797/21946/67596/16963/14357/20304/15001/21414/69816/12143/240754/12511/243958/72049/12501/22780/108995/16818/12775/16842/16159/100043314/12478/170780/252838
GO:1903037	regulation of leukocyte cell-cell adhesion	275	-0.570835443919708	-1.96756911222947	1e-10	3.38117647058824e-08	2.99133126934985e-08	2400	tags=37%, list=17%, signal=32%	319817/12703/16600/22724/243910/54446/14998/14960/13655/16176/22778/74131/12479/15930/16149/19419/14961/320484/230979/19260/20555/19264/16186/12484/74734/192656/19401/94212/16147/15040/11596/229473/17221/217303/235320/13643/16161/18782/242202/16184/668101/12159/60533/109254/320832/16183/240354/208650/16189/547431/20737/14347/50931/16401/18106/14714/11540/108723/15205/18761/50701/26365/67122/18762/54698/23871/193385/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/75863/57765/21838/58205/13482/21940/22637/208154/15978/234695/22164/78473/67596/16963/14357/20304/240754/12511/72049/12501/16818/12775/16842/16159/100043314/170780
GO:0070661	leukocyte proliferation	284	-0.563798181563158	-1.94543365342983	1.17355619773406e-10	3.7475561247641e-08	3.31546783114225e-08	2170	tags=32%, list=15%, signal=28%	15930/22362/16149/19419/14226/14961/320484/230979/19260/20555/17260/21939/19264/12484/74775/238875/246779/192656/12043/545645/58206/16147/15040/11596/14256/229473/17221/12767/217303/22163/209558/16161/18782/242202/22417/16184/12159/60533/109594/16183/240354/208650/56708/16189/547431/381924/20737/50931/18106/14714/108723/15205/18761/17480/26365/30925/54698/193385/93675/16408/12487/21947/27218/75863/12483/58205/14063/21940/22637/20230/208154/15978/170786/234695/22164/16963/20304/69816/12143/12511/243958/114570/72049/12501/22780/12775/16842/16159/12478/12518/12902/170780
GO:0030217	T cell differentiation	249	-0.578255273820897	-1.97162690899449	1.51151221131039e-10	4.57272220558533e-08	4.04549334783407e-08	1767	tags=34%, list=13%, signal=30%	319817/12703/321019/22724/243910/14998/14960/13655/16176/22778/74131/12479/16149/19419/12010/19260/19264/16186/74775/74734/246779/192656/19401/12043/16147/30936/108655/229473/17221/235320/18782/16364/22417/16184/16847/12159/16183/240354/21417/16189/20737/14347/108723/12393/67122/12769/30925/18762/54698/21949/14462/16182/17863/12487/57765/21940/16205/22637/20230/110168/15978/14012/22165/234695/22164/67596/14357/15001/21414/12458/12500/12502/14025/12501/16818/12775/16842/16159/12525/16428/13813/210757/58208/252838
GO:0046631	alpha-beta T cell activation	149	-0.641626593061453	-2.08787731919748	2.91722205927437e-10	8.38409619835453e-08	7.41742093071288e-08	2400	tags=44%, list=17%, signal=37%	319817/12703/321019/22724/243910/22778/74131/12479/14961/320484/230979/19260/19264/16186/12484/246779/192656/19401/12043/16147/108655/15040/11596/217303/235320/18782/16364/60533/16183/240354/208650/16189/20737/14347/18106/11540/18761/26365/30925/18762/54698/21949/14462/16182/54215/17863/12487/57765/22637/20230/110168/208154/15978/22165/22164/16963/21414/12501/12775/16842/16159/16428/13813/58208/252838
GO:0002449	lymphocyte mediated immunity	244	-0.568323450744442	-1.93729983413037	6.19596133850801e-10	1.69592313208305e-07	1.50038542487881e-07	2421	tags=39%, list=17%, signal=33%	15039/21354/75698/14998/93694/16176/22040/12266/74732/74131/12479/16149/19419/69583/14972/70450/14961/12010/15013/54123/21939/19264/73747/12484/246177/667281/238875/15015/630294/100529082/50908/15040/11596/17221/17175/15018/110558/11891/667977/16183/26904/18987/240354/17101/11628/16904/56708/16189/15019/110557/12258/20737/14347/80782/50931/15007/15024/26365/30925/77727/18762/54698/27278/14462/218624/16182/54215/12487/21947/27218/17059/75863/27007/225825/57765/16643/13482/224840/20400/84544/13137/13136/15978/22164/16963/18646/12458/16992/16159/12525/12478/12902/14939/14128/243655
GO:0050852	T cell receptor signaling pathway	109	-0.671862384155337	-2.10561668387433	1.16337468085467e-09	3.03958075706939e-07	2.68912109244447e-07	1077	tags=27%, list=8%, signal=25%	240354/208650/547431/101540/20737/102639802/108723/12503/93675/14462/54215/12487/225825/21838/328795/195564/20400/22637/15978/22165/234695/78473/67596/77647/12501/16818/12775/16428/210757
GO:0032944	regulation of mononuclear cell proliferation	205	-0.586711322223829	-1.97862984031005	2.01786042863576e-09	5.04289641034711e-07	4.46145708500657e-07	2004	tags=33%, list=14%, signal=29%	14961/320484/230979/19260/20555/17260/21939/19264/12484/246779/192656/12043/16147/15040/11596/229473/17221/217303/22163/16161/18782/242202/16184/12159/60533/109594/16183/208650/56708/16189/547431/20737/50931/18106/14714/108723/15205/18761/17480/26365/54698/193385/93675/16408/12487/21947/27218/75863/12483/58205/22637/208154/15978/170786/234695/22164/16963/20304/69816/12143/12511/243958/72049/12501/22780/12775/16159/170780
GO:0050670	regulation of lymphocyte proliferation	203	-0.587935123514735	-1.98227196598996	2.16956023347668e-09	5.19609675917666e-07	4.5969936350552e-07	2004	tags=33%, list=14%, signal=29%	14961/320484/230979/19260/20555/17260/21939/19264/12484/246779/192656/12043/16147/15040/11596/229473/17221/217303/22163/16161/18782/242202/16184/12159/60533/109594/16183/208650/56708/16189/547431/20737/50931/18106/14714/108723/15205/18761/17480/26365/54698/193385/93675/16408/12487/21947/27218/75863/12483/58205/22637/208154/15978/170786/234695/22164/16963/20304/69816/12143/12511/243958/72049/12501/22780/12775/16159/170780
GO:0070663	regulation of leukocyte proliferation	219	-0.572359703282696	-1.94058659101206	2.36271969544632e-09	5.36750787023035e-07	4.74864127038839e-07	2004	tags=32%, list=14%, signal=28%	14961/320484/230979/19260/20555/17260/21939/19264/12484/246779/192656/12043/16147/15040/11596/14256/229473/17221/217303/22163/209558/16161/18782/242202/16184/12159/60533/109594/16183/208650/56708/16189/547431/20737/50931/18106/14714/108723/15205/18761/17480/26365/54698/193385/93675/16408/12487/21947/27218/75863/12483/58205/22637/208154/15978/170786/234695/22164/16963/20304/69816/12143/12511/243958/72049/12501/22780/12775/16159/170780
GO:0032609	interferon-gamma production	111	-0.66591059340182	-2.09886162346707	2.42789152098102e-09	5.36750787023035e-07	4.74864127038839e-07	1719	tags=38%, list=12%, signal=33%	18578/246779/192656/19401/69036/16161/110558/60533/16183/26904/20737/50931/18106/30925/16162/54698/14462/16182/54215/21947/27218/27007/225825/58205/14063/21940/84544/12481/22165/57757/234695/22164/21946/16963/16992/72049/12501/12775/16159/16428/13813/243655
GO:0002253	activation of immune response	236	-0.566799016080282	-1.93195668309093	6.47988349172504e-09	1.3794951966828e-06	1.22044121436739e-06	1077	tags=19%, list=8%, signal=18%	240354/208650/14525/547431/101540/12258/20737/102639802/108723/12503/93675/14462/545384/12169/54215/329693/12487/27007/225825/12483/21838/15985/328795/195564/20400/22637/13137/13136/15978/22165/234695/78473/67596/12482/12143/240754/77647/12501/16818/12775/16428/12478/12518/12902/210757/243655
GO:0042098	T cell proliferation	193	-0.578667727474909	-1.93867401127836	1.13599359999325e-08	2.33203257598615e-06	2.06315228630353e-06	2400	tags=38%, list=17%, signal=32%	319817/22724/14960/16176/74131/12479/15930/19419/14226/14961/320484/230979/19260/20555/19264/12484/74775/246779/192656/58206/16147/15040/11596/229473/17221/12767/22163/16161/18782/242202/22417/16184/12159/60533/109594/16183/240354/208650/16189/547431/381924/20737/50931/18106/14714/108723/15205/18761/26365/54698/193385/93675/16408/12487/21947/27218/75863/58205/22637/20230/208154/15978/170786/234695/22164/16963/20304/12511/114570/72049/12501/12775/16159/170780
GO:0002819	regulation of adaptive immune response	177	-0.595888818611643	-1.98374390970823	1.31946037205574e-08	2.60387719220074e-06	2.30365357570995e-06	2421	tags=40%, list=17%, signal=34%	15039/75698/319817/22724/243910/14998/16176/12266/74131/12479/16149/69583/14972/14961/230979/12010/15013/54123/17260/21939/19264/73747/12484/15015/246779/192656/630294/100529082/67742/15040/11596/16161/15018/110558/60533/244202/667977/16183/240354/56708/16189/15019/110557/20737/14347/50931/15007/15024/11687/18761/77727/18762/14462/16182/54215/12487/27218/75863/225825/57765/13482/13136/15978/22164/78473/16963/16992/72049/12775/16159/14128
GO:0002697	regulation of immune effector process	369	-0.508121134055864	-1.78389405056182	1.35901732369558e-08	2.60387719220074e-06	2.30365357570995e-06	2421	tags=33%, list=17%, signal=28%	15039/21354/75698/319817/22724/243910/93694/16176/22040/12266/74131/12479/16149/383619/19419/15227/225913/69583/14972/80287/70450/230979/12010/19260/16803/15013/11807/21939/19264/73747/11600/12484/15015/66873/246779/233079/192656/630294/19401/100529082/21808/108655/15040/11596/27027/17221/56213/217303/22163/209558/16161/12493/15018/110558/64297/16184/56792/14191/667977/16183/26904/240354/56708/16189/68891/15019/110557/12258/20737/14347/80782/50931/15007/15024/18106/237625/17472/26365/103213/30925/77727/18762/54698/27278/14462/16182/54215/17863/12487/21947/27218/17059/75863/27007/225825/57765/12483/19662/13482/224840/14063/20400/84544/13136/69376/15978/57757/22164/22364/21946/16963/233080/20304/69816/16992/12143/243958/12775/16159/14128/243655
GO:0051251	positive regulation of lymphocyte activation	255	-0.547529803339792	-1.87759993387253	1.74603101148169e-08	3.23747943677315e-06	2.86420231459017e-06	2404	tags=36%, list=17%, signal=30%	75698/12703/321019/22724/243910/14998/14960/13655/16176/22778/74131/12479/16149/19419/69583/14961/320484/230979/56644/16169/19260/17260/21939/19264/16186/73747/12484/74734/192656/19401/12043/16147/15040/11596/14256/17221/22163/235320/13643/16161/16184/668101/60533/320832/16183/240354/17101/56708/16189/547431/20737/50931/18106/108723/15205/18761/17480/26365/18762/93675/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/57765/21838/58205/13482/21940/22637/15978/234695/22164/67596/16963/20304/12511/72049/12501/16818/12775/16842/16159/170780/252838
GO:1903039	positive regulation of leukocyte cell-cell adhesion	202	-0.576820410436347	-1.94314315248745	1.89548314946045e-08	3.40476160721833e-06	3.01219707073797e-06	2394	tags=40%, list=17%, signal=33%	12703/22724/243910/54446/14998/14960/13655/16176/22778/74131/12479/16149/19419/14961/320484/230979/19260/19264/16186/12484/74734/192656/19401/16147/15040/11596/17221/235320/13643/16161/16184/668101/60533/320832/16183/240354/16189/547431/20737/14347/50931/16401/18106/108723/15205/18761/50701/26365/18762/23871/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/21838/58205/13482/21940/22637/15978/234695/22164/78473/67596/16963/20304/12511/72049/12501/16818/12775/16842/16159/170780
GO:0002443	leukocyte mediated immunity	322	-0.518520379227747	-1.80355953708377	2.11792117760982e-08	3.68903361481855e-06	3.26369288964371e-06	2421	tags=34%, list=17%, signal=29%	15039/21354/75698/14998/93694/16176/22040/12266/74732/74131/12479/16149/19419/15227/69583/14972/70450/14961/12010/69188/15013/54123/21939/22318/19264/73747/12484/246177/667281/238875/15015/12890/630294/100529082/50908/15040/11596/17221/217303/17175/15018/110558/11891/56792/14191/667977/16183/26904/18987/240354/17101/11628/16904/56708/16189/68891/15019/110557/12258/20737/14347/80782/50931/15007/15024/58218/237625/50701/26365/30925/77727/18762/54698/27278/14462/218624/16182/54215/12487/21947/27218/17059/75863/27007/225825/57765/16643/13482/11421/224840/14063/20400/84544/13137/13136/15978/22164/16797/16963/18646/12458/16992/12143/16159/12525/12478/12902/14939/14128/243655
GO:0002706	regulation of lymphocyte mediated immunity	158	-0.605218536854767	-1.98080805684037	2.23552425365546e-08	3.77935100294458e-06	3.34359680167477e-06	2421	tags=41%, list=17%, signal=34%	15039/21354/75698/93694/16176/12266/74131/12479/19419/69583/14972/12010/15013/21939/19264/73747/12484/15015/630294/100529082/15040/11596/15018/110558/667977/16183/26904/240354/56708/16189/15019/110557/20737/14347/80782/50931/15007/15024/26365/30925/77727/18762/54698/27278/14462/16182/54215/12487/27218/17059/75863/27007/225825/57765/13482/20400/84544/13136/15978/22164/16963/16992/16159/14128/243655
GO:0050870	positive regulation of T cell activation	181	-0.588301442254334	-1.96325621470145	2.30653437551254e-08	3.78798845441317e-06	3.3512383663462e-06	2394	tags=41%, list=17%, signal=34%	12703/22724/243910/14998/14960/13655/16176/22778/74131/12479/16149/19419/14961/320484/230979/19260/19264/16186/12484/74734/192656/19401/16147/15040/11596/17221/235320/13643/16161/16184/668101/60533/320832/16183/240354/16189/547431/20737/50931/18106/108723/15205/18761/26365/18762/14462/12507/16408/54215/54167/751864/17863/12487/21947/27218/21838/58205/13482/21940/22637/15978/234695/22164/67596/16963/20304/12511/72049/12501/16818/12775/16842/16159/170780
GO:0042129	regulation of T cell proliferation	155	-0.603261434834851	-1.97172395311441	3.79783039169118e-08	5.94543384777737e-06	5.25993314262397e-06	2004	tags=36%, list=14%, signal=31%	14961/320484/230979/19260/20555/19264/12484/246779/192656/16147/15040/11596/229473/17221/16161/18782/242202/16184/12159/60533/109594/16183/208650/16189/547431/20737/50931/18106/14714/108723/15205/18761/26365/54698/193385/93675/16408/12487/21947/27218/75863/58205/22637/208154/15978/170786/234695/22164/16963/20304/12511/72049/12501/12775/16159/170780
GO:0042113	B cell activation	230	-0.551694690717297	-1.87542651679068	3.82708859373282e-08	5.94543384777737e-06	5.25993314262397e-06	1901	tags=24%, list=14%, signal=21%	17260/21939/19264/16186/73747/12484/238875/56233/17305/12043/17095/545645/67742/108655/16431/217303/22163/16183/18987/240354/11628/56708/16189/242248/50931/108723/77727/229499/17863/12487/21947/57765/12483/15985/21940/16205/208154/15978/12145/22164/18985/12557/12458/69816/12482/12143/240754/14025/243958/72049/22780/108995/16842/12478/12518/12902
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	259	-0.53963253709279	-1.85503326086879	4.67107671358837e-08	7.06561814465946e-06	6.25096166297657e-06	2421	tags=36%, list=17%, signal=31%	15039/75698/319817/22724/243910/14998/16176/22040/12266/74732/74131/12479/16149/69583/14972/70450/14961/12010/15013/54123/17260/21939/19264/73747/12484/246177/238875/15015/246779/192656/630294/100529082/50908/15040/11596/17221/17175/16161/16364/15018/110558/12014/11891/60533/244202/667977/16183/18987/240354/17101/11628/16904/56708/16189/15019/110557/12258/20737/14347/50931/15007/15024/18761/30925/77727/18762/14462/218624/16182/12487/21947/27218/75863/225825/57765/13482/224840/13137/13136/15978/22164/16963/18646/12458/16992/72049/12775/16842/16159/12525/12478/12902/14939/14128
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	161	-0.588273440071245	-1.93369916568497	5.82933872565947e-08	8.59154846027965e-06	7.60095421961157e-06	2421	tags=40%, list=17%, signal=33%	15039/75698/319817/22724/243910/14998/16176/12266/74131/12479/69583/14972/14961/12010/15013/17260/21939/19264/73747/12484/15015/246779/192656/630294/100529082/15040/11596/16161/15018/110558/60533/244202/667977/16183/240354/56708/16189/15019/110557/20737/14347/50931/15007/15024/18761/77727/18762/14462/16182/12487/27218/75863/225825/57765/13482/13136/15978/22164/16963/16992/72049/12775/16159/14128
GO:0002683	negative regulation of immune system process	398	-0.48539891801602	-1.71808056986832	6.01348390996279e-08	8.64137637861653e-06	7.64503704448164e-06	2170	tags=29%, list=15%, signal=26%	15930/170741/16149/213233/15227/225913/83554/14961/230979/16835/69386/19260/18795/11807/20555/19264/16365/11600/12484/238377/19401/94212/16147/21808/67742/15040/13345/229473/27027/50794/74511/56213/17470/217303/320332/22163/20682/235320/209558/319156/18782/11815/56045/242202/12493/77772/16184/18600/12159/60533/109254/56792/14191/16183/319159/26904/319155/118453/217166/70809/208650/16189/14525/547431/12258/242248/20737/80782/50931/97122/18566/229323/13011/14714/11540/17965/100041230/15205/11687/26365/67122/54698/193385/27278/93675/12765/54215/329693/239114/27218/75863/57765/12483/21838/58205/13482/328795/20400/84544/110168/15002/69376/208154/15978/57757/22164/22364/21946/16963/14357/15001/12143/240754/243958/108995/100043314/243655
GO:0032649	regulation of interferon-gamma production	98	-0.656335069322585	-2.03721451171761	6.5990957412005e-08	9.25161032205377e-06	8.18491181662121e-06	1252	tags=38%, list=9%, signal=35%	18578/246779/192656/19401/16161/110558/60533/16183/26904/50931/18106/30925/16162/54698/14462/16182/54215/21947/27218/27007/225825/58205/21940/84544/12481/22165/57757/234695/22164/21946/16963/16992/72049/12501/12775/16159/243655
