GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0045765	regulation of angiogenesis	226	-0.47312070595433	-2.09246915545843	2.24384607760605e-10	1.07623017322268e-07	9.33826468086956e-08	1361	tags=29%, list=12%, signal=26%	21687/93759/18654/15901/27494/26427/13731/20317/12273/19225/18127/16854/19229/20698/16952/11504/16175/12562/223864/16414/243362/12490/18015/22341/14461/107702/16878/16402/16153/13636/20620/53614/27279/78560/381290/16542/21926/240725/11601/21846/69601/68792/16600/68545/24064/12491/319197/17286/14066/20296/20692/66214/15945/16416/12827/105450/11535/20312/18132/16411/14254/54485/226841/19016/23796/20319
GO:1901342	regulation of vasculature development	248	-0.456653126658994	-2.02611776070071	2.67157746038481e-10	1.17460355674919e-07	1.0191833662468e-07	1361	tags=28%, list=12%, signal=25%	21687/93759/18654/15901/27494/26427/18591/13731/20317/12273/19225/18127/16854/19229/20698/16952/11504/16175/12562/223864/16414/243362/12490/18015/22341/14461/107702/16878/16402/16153/13636/20620/53614/27279/78560/381290/16542/22417/21926/240725/11601/21846/69601/68792/16600/68545/24064/12491/319197/17286/14066/20296/20692/66214/15945/16416/15213/12827/105450/11535/20312/18132/16411/14254/54485/226841/19016/23796/20319
GO:0042273	ribosomal large subunit biogenesis	70	-0.665591810304874	-2.47691753936063	3.68071736739819e-10	1.49380498695329e-07	1.29614897415504e-07	2270	tags=57%, list=19%, signal=46%	72831/225215/20826/68083/52530/19988/18148/66164/229937/67239/64934/16418/231452/100503670/67920/67949/67459/100019/107071/74035/57741/28126/57750/75619/76130/67832/66409/66942/69237/12181/69072/234549/69902/59014/67223/235036/110109/56095/207932/217011
GO:0071826	ribonucleoprotein complex subunit organization	167	-0.482717878133624	-2.05189367487581	1.59883865420605e-08	6.0253376711365e-06	5.22808218582112e-06	3630	tags=53%, list=31%, signal=37%	53817/448850/75705/16865/192196/69241/57837/239528/27367/21357/12812/217207/11837/214498/20638/71986/192119/27275/28035/108143/22184/22258/56417/245000/68988/20595/57905/75062/110809/68295/22384/269523/74778/269261/101739/56351/234344/20174/50529/20641/14105/72831/225215/70767/15516/20826/13669/20901/13046/320632/237221/68184/56505/67465/19988/19656/16573/218629/26905/67996/67204/229937/67239/16418/55944/100503670/28000/276919/216766/67242/433702/27374/100019/72171/75619/67832/15519/12181/217869/69902/59014/235036/110109/214572/217011/110816/66405/226419
GO:0022618	ribonucleoprotein complex assembly	160	-0.480925621051599	-2.02669761981821	9.22135293208027e-08	3.2434572046437e-05	2.81429220362225e-05	3630	tags=52%, list=31%, signal=37%	53817/448850/75705/16865/192196/69241/57837/239528/27367/21357/12812/11837/214498/20638/71986/192119/27275/28035/108143/22184/22258/56417/245000/68988/20595/57905/75062/110809/68295/22384/74778/269261/101739/56351/234344/20174/50529/20641/14105/72831/225215/70767/15516/20826/13669/20901/13046/320632/237221/68184/56505/67465/19988/19656/218629/26905/67996/67204/229937/67239/16418/55944/100503670/28000/276919/216766/67242/433702/27374/100019/72171/75619/67832/15519/12181/217869/69902/59014/235036/110109/214572/217011/110816/66405
GO:2000181	negative regulation of blood vessel morphogenesis	89	-0.561059193353268	-2.16785567133361	1.31997355508033e-07	4.3526127978774e-05	3.77668749410814e-05	759	tags=29%, list=6%, signal=28%	11504/243362/18015/16878/20620/381290/22417/21926/240725/11601/21846/69601/16600/68545/24064/12491/319197/17286/20296/20692/66214/15945/12827/105450/54485/19016
GO:0031589	cell-substrate adhesion	234	-0.414249814148781	-1.84249408802694	5.39174368142446e-07	0.000167334350959973	0.000145193147185851	1795	tags=31%, list=15%, signal=27%	64074/107321/68813/246177/107581/225341/110829/11465/11854/226519/83436/60595/13132/21687/20971/20411/16410/22371/320664/12842/12261/13731/14538/192176/170736/16408/14268/19229/21844/16414/16421/67896/74769/12053/12490/18015/29875/22341/208177/14115/14726/20377/16402/381293/16777/109711/13636/12571/27279/12554/56349/16542/22417/57342/231830/11601/16449/11501/14219/241226/12491/20750/53867/68732/56320/68169/16416/18792/12825/17381/12837/18073/50706
GO:0016525	negative regulation of angiogenesis	85	-0.558092201827525	-2.13061757976183	6.63677903955158e-07	0.000192121347586976	0.000166700399157208	759	tags=29%, list=6%, signal=28%	11504/243362/18015/16878/20620/381290/21926/240725/11601/21846/69601/16600/68545/24064/12491/319197/17286/20296/20692/66214/15945/12827/105450/54485/19016
GO:0071897	DNA biosynthetic process	149	-0.474060868624939	-1.99116852025718	7.3878086624832e-07	0.000192121347586976	0.000166700399157208	2933	tags=47%, list=25%, signal=36%	245000/15381/18968/72568/56210/21781/16881/18971/269523/70640/671535/72107/16882/50912/56351/234344/13645/20779/18973/51810/18673/19718/16948/15516/72400/80905/19252/71718/52530/18972/64074/76843/18148/18538/12575/22791/214627/237107/108058/93759/12464/27015/67459/12468/12461/12469/18591/68026/12649/12465/58994/214901/21454/12462/19229/217216/20698/15519/17869/245474/18005/98956/13134/227737/21926/16600/14219/208084/18596/19016
GO:0010810	regulation of cell-substrate adhesion	152	-0.465982395986169	-1.9532936175698	7.89649343039813e-07	0.000192121347586976	0.000166700399157208	2271	tags=38%, list=19%, signal=31%	16007/30963/22330/14083/211556/72349/23790/12977/14758/14260/64074/68813/107581/225341/110829/11465/11854/83436/60595/13132/21687/20971/320664/12842/12261/13731/14538/192176/14268/19229/67896/74769/12053/18015/29875/22341/208177/14115/14726/16402/12571/12554/56349/16542/22417/11601/16449/12491/20750/68732/56320/68169/16416/18792/17381/12837/18073/50706
GO:0000470	maturation of LSU-rRNA	29	-0.738118760100668	-2.28152484217717	7.89990428010565e-07	0.000192121347586976	0.000166700399157208	2089	tags=69%, list=18%, signal=57%	20826/52530/18148/229937/67239/64934/16418/67920/67949/74035/57750/76130/66409/66942/69237/12181/67223/110109/56095/207932
GO:0006403	RNA localization	165	-0.458984231778221	-1.95283705065228	8.0111251836874e-07	0.000192121347586976	0.000166700399157208	3859	tags=54%, list=33%, signal=37%	20492/20823/268420/19069/208691/109095/226747/69736/53817/73666/448850/331401/445007/69241/13680/103573/66679/227720/229279/69823/234069/110379/245000/15499/67842/234733/110809/73473/66362/72322/68278/70640/20383/224092/50912/234865/231042/269966/21681/51810/71805/17913/72416/76895/18226/73192/72124/276770/72787/107829/227715/59015/18148/218210/71514/71701/225027/229937/19386/14113/16418/103468/231452/15382/269113/225160/107939/12464/54563/433702/67952/12461/19384/227699/230082/140488/21454/69912/75826/66441/97112/353258/59014/28114/24015/245474/75266/55989/319765
GO:1901343	negative regulation of vasculature development	95	-0.530940492846327	-2.07024146205153	1.43231185813909e-06	0.000328559885371384	0.000285085778995281	759	tags=33%, list=6%, signal=31%	21687/27494/26427/18591/20317/11504/243362/18015/16878/20620/381290/22417/21926/240725/11601/21846/69601/16600/68545/24064/12491/319197/17286/20296/20692/66214/15945/12827/105450/54485/19016
GO:0048002	antigen processing and presentation of peptide antigen	54	0.652290733194348	2.17736155051086	1.61206000288769e-06	0.000354384523968143	0.000307493375112217	2242	tags=56%, list=19%, signal=45%	15018/110558/14969/15216/14960/14961/15015/16149/15002/15019/110557/54445/15013/15024/14130/15064/12010/14998/13040/14999/14991/15040/15000/72925/14972/14131/15039/213233/14964/14980
GO:0007160	cell-matrix adhesion	142	-0.456797227666898	-1.90606398572708	2.62980372738688e-06	0.000554993778627727	0.000481558585701285	2202	tags=34%, list=19%, signal=28%	22330/14083/72349/23790/12977/14758/30924/14260/107581/110829/11465/11854/83436/21687/20971/20411/16410/13731/16408/14268/19229/21844/16414/16421/74769/12053/12490/18015/29875/22341/208177/109711/12571/12554/16542/22417/16449/11501/14219/241226/12491/53867/16416/18792/12825/17381/18073/50706
GO:0051236	establishment of RNA localization	144	-0.453849353891362	-1.89523832446147	3.51816204663439e-06	0.00071391626761704	0.000619452904486355	3859	tags=53%, list=33%, signal=36%	20492/20823/268420/19069/208691/109095/226747/69736/53817/73666/331401/445007/69241/13680/103573/66679/227720/229279/69823/234069/110379/245000/15499/67842/234733/110809/73473/72322/68278/20383/224092/234865/231042/269966/21681/51810/71805/17913/72416/76895/18226/73192/72124/276770/72787/107829/59015/18148/218210/71514/71701/225027/19386/16418/103468/231452/15382/269113/225160/107939/54563/433702/67952/19384/227699/230082/140488/69912/75826/66441/97112/353258/59014/28114/24015/75266/319765
GO:0048729	tissue morphogenesis	382	-0.352023930814923	-1.62695170984572	4.18799282053277e-06	0.000818364819301144	0.000710081121890721	1370	tags=20%, list=12%, signal=18%	13132/21687/18654/20971/26940/17698/22003/20732/108156/18591/50493/67122/19378/270685/11464/14534/192176/18127/11352/216850/14537/50884/15200/103889/17131/17869/243362/71436/211401/22341/320790/208177/72080/21817/29876/16878/14726/20377/18595/98376/16153/17246/21804/20315/17897/12550/16542/22417/21926/228788/240725/16449/11501/20481/16450/16600/21407/24064/17295/12831/15945/15213/69903/16323/11535/18132/16411/14254/54485/12825/12826/17381/22138/11839/20319/241431/21923
GO:0050657	nucleic acid transport	141	-0.456859736276282	-1.90195982196913	4.62503353330217e-06	0.000841437135231112	0.000730100574821457	3859	tags=54%, list=33%, signal=37%	20492/20823/268420/19069/208691/109095/226747/69736/53817/73666/331401/445007/69241/13680/103573/66679/227720/229279/69823/234069/110379/15499/67842/234733/110809/73473/72322/68278/20383/224092/234865/231042/269966/21681/51810/71805/17913/72416/76895/18226/73192/72124/276770/72787/107829/59015/18148/218210/71514/71701/225027/19386/16418/103468/231452/15382/269113/225160/107939/54563/433702/67952/19384/227699/230082/140488/69912/75826/66441/97112/353258/59014/28114/24015/75266/319765
GO:0050658	RNA transport	141	-0.456859736276282	-1.90195982196913	4.62503353330217e-06	0.000841437135231112	0.000730100574821457	3859	tags=54%, list=33%, signal=37%	20492/20823/268420/19069/208691/109095/226747/69736/53817/73666/331401/445007/69241/13680/103573/66679/227720/229279/69823/234069/110379/15499/67842/234733/110809/73473/72322/68278/20383/224092/234865/231042/269966/21681/51810/71805/17913/72416/76895/18226/73192/72124/276770/72787/107829/59015/18148/218210/71514/71701/225027/19386/16418/103468/231452/15382/269113/225160/107939/54563/433702/67952/19384/227699/230082/140488/69912/75826/66441/97112/353258/59014/28114/24015/75266/319765
GO:0071363	cellular response to growth factor stimulus	389	-0.3433337911915	-1.59383958933404	5.86678440851578e-06	0.00103177181797764	0.000895250715531057	1370	tags=21%, list=12%, signal=19%	13132/21687/93759/18654/15901/26940/12389/26427/15370/18591/58994/17999/26397/216443/230597/14538/107746/18127/51944/14828/72043/11845/20698/16952/17975/18550/23886/18584/12390/27008/12562/17131/386655/407831/29875/76884/71436/14257/22341/14314/14360/20419/231876/12843/72514/434215/20377/18595/16153/50791/78560/21804/381290/14783/16542/22417/240725/20481/69601/16600/24064/14219/241226/83554/399558/20296/20692/56320/16416/12827/105450/58250/18596/14254/54485/12825/14118/66695/12579/235505/20319/214425
GO:0014812	muscle cell migration	74	-0.548846629726813	-2.06399376432251	6.91397849044518e-06	0.00117671453276093	0.00102101502393705	811	tags=30%, list=7%, signal=28%	16195/16952/211770/11504/223864/17869/16009/11421/29875/545156/18442/17246/56349/18791/57342/234593/14066/17295/16416/18596/18792/50706
GO:0035924	cellular response to vascular endothelial growth factor stimulus	43	-0.626840456716544	-2.08898139652893	7.61808653277814e-06	0.0012560320170918	0.0010898374451004	1544	tags=51%, list=13%, signal=45%	17913/52014/18187/64074/19245/18654/15370/18591/26397/20698/16952/14257/22341/18595/78560/381290/16542/69601/24064/18596/14254/54485
GO:0070848	response to growth factor	401	-0.335229737131901	-1.55652536835843	9.49082840824098e-06	0.00148656782097024	0.00128986940932117	1370	tags=20%, list=12%, signal=19%	13132/21687/93759/18654/15901/26940/12389/26427/15370/18591/58994/17999/26397/216443/230597/14538/107746/18127/51944/14828/72043/11845/20698/16952/17975/18550/23886/18584/12390/27008/12562/17131/386655/407831/29875/76884/71436/14257/22341/14314/14360/20419/231876/12843/72514/434215/20377/18595/16153/50791/78560/21804/381290/14783/16542/22417/240725/20481/69601/16600/24064/14219/241226/83554/399558/20296/20692/56320/16416/12827/105450/58250/18596/14254/54485/12825/14118/66695/12579/235505/20319/214425
GO:0045446	endothelial cell differentiation	77	-0.533309309486622	-2.01449417876465	9.579853281461e-06	0.00148656782097024	0.00128986940932117	1511	tags=30%, list=13%, signal=26%	77446/381823/15901/17698/107746/216850/12562/223864/22350/21873/29876/14726/13610/16542/21926/16449/12822/74144/20672/17295/15213/18132/12819
GO:0030490	maturation of SSU-rRNA	49	-0.610734874459365	-2.09884212156761	1.01201956453721e-05	0.00152554720642809	0.00132369115373604	2879	tags=53%, list=24%, signal=40%	68966/67842/66878/223499/20826/215194/53414/269470/75416/217995/71340/57315/208144/68979/59028/213895/67222/213773/216987/67619/59014/21771/104662/217431/98956/110816
GO:0042274	ribosomal small subunit biogenesis	72	-0.541160916017252	-2.02441266350173	1.05821330816022e-05	0.00155087039273703	0.00134566364830081	2879	tags=47%, list=24%, signal=36%	20935/68966/433864/67842/66878/74778/50529/223499/20826/215194/53414/20104/269470/75416/18148/20115/217995/71340/57315/208144/68979/59028/213895/67222/213773/216987/67619/353258/59014/21771/104662/217431/98956/110816
GO:0001952	regulation of cell-matrix adhesion	86	-0.4989504724501	-1.91361696368622	1.4582958786721e-05	0.00207146437986119	0.0017973741247389	2202	tags=37%, list=19%, signal=30%	22330/14083/72349/23790/12977/14758/14260/107581/110829/11465/11854/83436/21687/20971/13731/19229/74769/12053/18015/29875/22341/208177/12571/12554/16542/22417/16449/12491/16416/18792/17381/50706
GO:2000278	regulation of DNA biosynthetic process	102	-0.48937459404431	-1.93554881624304	1.49195690740571e-05	0.00207146437986119	0.0017973741247389	2500	tags=43%, list=21%, signal=34%	70640/72107/50912/56351/234344/13645/20779/51810/19718/15516/72400/19252/64074/18148/18538/12575/22791/214627/237107/108058/12464/67459/12468/12461/12469/18591/12649/12465/214901/21454/12462/19229/15519/17869/245474/18005/98956/13134/227737/21926/16600/208084/18596/19016
GO:0051301	cell division	491	-0.316530173601323	-1.50773122228712	2.49879426990994e-05	0.00333260012897297	0.00289163999060361	2462	tags=30%, list=21%, signal=24%	21853/235661/68112/104156/11852/16882/13589/12704/74393/51810/11853/30928/17979/18226/170625/54124/12450/109333/72124/12443/66442/59126/66196/208628/18222/18472/19046/232679/64143/73420/107829/67956/12449/74112/21973/56505/20873/66140/20671/52276/21803/76464/13822/11799/20878/223593/320213/16798/108907/56044/22390/214627/28105/21809/109212/66713/14211/12428/17886/12545/12236/66296/208768/18654/68014/67629/56321/11744/72415/73804/12447/19384/18591/100088/14793/68166/16551/18951/69912/76123/12534/19348/51944/77744/51886/18952/218294/52398/74107/66977/23834/209086/11845/70645/55948/77579/233406/15201/68743/16175/13163/17869/229841/68612/26934/18817/74769/218630/22341/28114/70218/18647/13605/72080/56742/107995/18005/194401/12442/12316/12448/381293/12795/268697/72119/20620/12571/67177/70385/12190/12048/73708/12444/16571/97064/66468/30877/219114/14168/52679/226419/12532/12235/13874/20319
GO:0007059	chromosome segregation	276	-0.358982459039592	-1.59965849763676	2.52661116677253e-05	0.00333260012897297	0.00289163999060361	2561	tags=30%, list=22%, signal=24%	60411/74386/74117/72107/235661/12034/12704/74393/228012/51810/66617/18226/108000/72124/77053/12189/66442/59126/224727/72787/268465/72400/21973/66140/17535/52276/101994/240697/76464/11799/110033/71514/223970/16798/108907/66713/14211/12236/50878/72117/72415/71988/73804/17345/211651/26886/12447/239083/218977/19384/214901/100088/69737/16211/69912/83431/22137/51944/66977/23834/70645/58186/233406/229841/68612/26934/18817/59014/70218/13605/56742/107995/18005/12448/381293/268697/67177/70385/12190/16571/66468/219114/12235
GO:0043534	blood vessel endothelial cell migration	95	-0.4883754050393	-1.90427180857573	3.10994883253562e-05	0.00397159827412466	0.00344608772478515	1434	tags=33%, list=12%, signal=29%	17886/93759/27494/15370/18591/13731/26397/19225/18127/19229/16952/12562/243362/18015/22341/14461/13636/20620/381290/16542/21926/11601/11501/68792/16600/18710/17286/66214/105450/54485/19016
GO:0019882	antigen processing and presentation	88	0.543103346448969	1.96376943312571	3.16162106734715e-05	0.00397159827412466	0.00344608772478515	2305	tags=44%, list=20%, signal=36%	15018/110558/14969/15216/14960/14961/19376/15015/16149/15002/15019/110557/54445/15013/15024/14130/15064/12010/14998/13040/14999/14991/16912/15040/15000/72925/14972/12479/19344/257632/14131/11891/15039/19698/14190/213233/14964/14980/224840
GO:0050673	epithelial cell proliferation	278	-0.359411882818253	-1.60731405796311	3.2467054232554e-05	0.0039836320495571	0.0034565292253948	1370	tags=24%, list=12%, signal=22%	13132/21687/93759/18654/15901/17345/18140/12389/15370/18591/67122/20317/74370/12273/19378/353156/72043/55948/74155/63953/70465/12390/17869/15902/16009/74769/12490/18015/211401/14257/22341/14461/20377/16153/12571/12190/12444/12554/20315/54375/12550/16542/21926/240725/69601/21929/14066/20296/20692/20293/66214/16416/15213/18792/14254/54485/17381/226841/19016/12579/235505/12837/13874/11839/23796/20319/26903
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	-0.800374074936298	-2.16162024262486	3.44400812022175e-05	0.00412967882779317	0.00358325151072833	1681	tags=75%, list=14%, signal=64%	18148/229937/67239/64934/67949/74035/57750/66942/69237/12181/56095/207932
GO:0006399	tRNA metabolic process	166	-0.40423422002758	-1.71507401279976	3.91911035130668e-05	0.00459493915855423	0.00398694992230006	2970	tags=39%, list=25%, signal=29%	69372/22375/66590/28088/381314/50911/76563/66362/76265/54351/381802/50912/70153/211064/107508/276950/15115/27267/108943/226414/74467/13434/433813/66926/77766/227682/66369/74753/70120/23874/227715/233802/85305/234734/230577/212528/104721/107045/56361/244141/104458/66965/52575/22321/52686/216443/105148/212679/353172/67417/107271/110960/68626/100087/60507/68857/212728/57773/28114/67724/17299/98956/78697/328162
GO:0000280	nuclear division	323	-0.342582323926623	-1.55580791490223	4.52983704704529e-05	0.00519552614352411	0.00450806895139587	2561	tags=31%, list=22%, signal=25%	60411/74386/74117/72107/66165/235661/12034/13645/12704/74393/51810/19183/18226/72124/77053/59126/224727/72787/268465/73420/72400/21973/17535/52276/76789/21803/101994/240697/11799/20878/110033/223593/18795/108907/66713/14211/13860/12236/50878/72117/72415/73804/17345/211651/12447/239083/19384/18591/12649/58994/214901/100088/68166/60530/16551/16211/83431/19385/192176/22137/51944/77744/218294/20112/17865/66977/23834/20698/233406/70891/16175/229841/68612/26934/18817/59014/70218/56742/107995/105837/18005/16878/12316/12448/381293/268697/72119/67177/70385/12190/16571/57746/22417/21926/12235/17295/66214/18596/13874
