GO.ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0045785	positive regulation of cell adhesion	378	0.569522251495909	1.65401037906708	1.17513345724182e-09	6.0690301550825e-07	5.45734226602347e-07	2273	tags=35%, list=16%, signal=30%	751864/11687/16159/11600/18106/14268/14538/100038947/381484/58205/54357/668101/13482/320832/20339/20750/21825/16408/12484/12775/68813/22339/67596/72049/21817/16842/16416/14634/234695/15978/16963/21940/12550/14726/26365/19713/21947/22417/17974/67896/108723/18793/16818/11501/83554/14114/20344/12511/21936/12501/20304/14115/78473/12772/74199/22637/23871/21838/18073/56349/22341/60533/16197/27218/320712/14462/17863/17926/12837/50930/64074/67916/94214/54215/17131/22164/16161/407800/16401/20737/12507/16728/18762/240354/50931/70417/16186/30963/13405/70450/21687/19401/76365/12487/101540/13642/21808/11596/16878/12977/15205/15227/320484/18003/54167/16183/192656/19260/16184/18754/225341/12505/56320/19229/19419/19264/18124/12389/20130/20668/14347/12053/16952/18761/22724/16400/74131/22288/12721/54519/16414/26921
GO:0052547	regulation of peptidase activity	293	0.581092216268627	1.67038921807808	5.89234729045787e-09	2.78953541309093e-06	2.5083825789993e-06	2074	tags=29%, list=15%, signal=25%	59083/326623/20862/18053/241197/380780/54483/18788/239739/106763/76884/74116/21825/20568/69169/20733/22339/11540/223752/16842/14066/14219/20716/74754/14103/12550/209378/19713/18793/16818/378425/20708/12258/51800/20660/13479/17940/21857/13011/20319/20202/18436/55948/20713/20720/20201/19876/29816/20732/240354/238393/15370/12047/13838/19225/69982/12406/53614/19016/58801/11625/21859/53313/14734/227753/17196/11596/319433/235505/12684/12836/171580/66222/12364/12581/192656/215001/107607/14102/12505/12828/20846/13063/432763/12389
GO:0022409	positive regulation of cell-cell adhesion	231	0.606166947129698	1.73181456009151	1.58094355665426e-08	6.90872334257913e-06	6.21240411371914e-06	2258	tags=38%, list=16%, signal=32%	751864/11687/16159/18106/14538/100038947/381484/58205/668101/13482/320832/20339/16408/12484/12775/67596/72049/16842/14634/234695/15978/16963/21940/12550/14726/26365/21947/17974/108723/18793/16818/11501/83554/20344/12511/12501/20304/78473/12772/22637/23871/21838/60533/16197/27218/14462/17863/50930/67916/54215/17131/22164/16161/16401/20737/12507/16728/18762/240354/50931/70417/16186/19401/76365/12487/13642/11596/15205/320484/54167/16183/192656/19260/16184/12505/19419/19264/18124/12389/20668/14347/12053/16952/18761/22724/74131/12721/16414
GO:0046651	lymphocyte proliferation	258	0.58957726010254	1.69239891640163	2.07939372286055e-08	8.43788267112198e-06	7.58744190755056e-06	2281	tags=36%, list=17%, signal=31%	16159/93695/18106/114570/58205/242202/208154/243958/16408/12478/12518/12902/12484/245126/12775/12483/15930/22780/72049/69816/16842/12143/234695/15978/16963/381924/20230/21940/26365/21947/22417/17974/108723/56708/30925/12511/93675/12501/20304/12772/22637/20555/60533/54698/16197/27218/208650/58206/22164/193385/14714/16161/434215/20737/240354/50931/109594/12608/12487/11596/22163/16854/15205/246779/170786/320484/56532/12159/16183/12767/192656/19260/16184/12505/51797/12043/19419/19264/94185/12053/16952/18761/19354/12445/237256/238875/22724/229473/74131/545645/12721/16414/14360
GO:1903039	positive regulation of leukocyte cell-cell adhesion	198	0.616997481885891	1.75440644339894	2.80655639146604e-08	1.06293645732791e-05	9.55804783704189e-06	2258	tags=39%, list=16%, signal=33%	751864/16159/18106/100038947/381484/58205/668101/13482/320832/20339/16408/12484/12775/67596/72049/16842/14634/234695/15978/16963/21940/26365/21947/17974/108723/16818/11501/20344/12511/12501/20304/78473/12772/22637/23871/21838/60533/16197/27218/14462/17863/50930/54215/22164/16161/16401/20737/12507/18762/240354/50931/16186/19401/12487/13642/11596/15205/320484/54167/16183/192656/19260/16184/12505/19419/19264/18124/12389/20668/14347/12053/16952/18761/22724/74131/12721/16414
GO:0032943	mononuclear cell proliferation	260	0.589738448576402	1.69207968871131	3.11772313748008e-08	1.10698657150152e-05	9.9541515698624e-06	2281	tags=36%, list=17%, signal=31%	16159/93695/18106/114570/58205/242202/208154/243958/16408/12478/12518/12902/12484/245126/12775/12483/15930/22780/72049/69816/16842/12143/234695/15978/16963/381924/20230/21940/26365/21947/22417/17974/108723/56708/30925/12511/93675/12501/20304/12772/22637/20555/60533/54698/16197/27218/208650/58206/22164/193385/14714/16161/434215/20737/240354/50931/109594/12608/12487/11596/12977/22163/16854/15205/246779/170786/320484/56532/12159/16183/12767/192656/19260/16184/12505/51797/12043/19419/19264/94185/12053/16952/18761/19354/12445/237256/238875/22724/229473/74131/545645/12721/16414/14360
GO:0010466	negative regulation of peptidase activity	140	0.648899481307719	1.80891453955366	3.68703535894777e-08	1.23212046318719e-05	1.10793700290858e-05	1903	tags=34%, list=14%, signal=30%	59083/20862/241197/380780/18788/239739/74116/21825/20568/69169/20733/22339/11540/16842/20716/74754/209378/18793/20708/12258/20660/13479/17940/21857/13011/20319/55948/20713/20720/20732/238393/15370/12047/19225/69982/12406/53614/11625/21859/14734/319433/235505/12836/171580/66222/12581/215001/12505
GO:0070661	leukocyte proliferation	278	0.576181412225575	1.6559090398355	4.57724165388661e-08	1.44462832420721e-05	1.29902653487203e-05	2281	tags=35%, list=17%, signal=30%	16159/93695/18106/114570/58205/242202/208154/243958/16408/12478/12518/12902/12484/245126/12775/12483/15930/22780/209558/72049/69816/16842/12143/234695/15978/16963/381924/20230/21940/26365/21947/22417/17974/108723/56708/30925/12511/93675/12501/20304/12772/22637/14063/20555/60533/54698/74614/16197/27218/208650/58206/22164/193385/14714/16161/434215/20737/240354/50931/109594/12608/12487/11596/12977/22163/16854/15205/246779/170786/320484/56532/12159/16183/12767/192656/19260/16184/12505/51797/12043/19419/19264/94185/12053/16952/18761/19354/12445/237256/238875/22724/229473/74131/545645/12721/16414/14360
GO:0030098	lymphocyte differentiation	336	0.558135665210821	1.61430763976522	5.22281083020423e-08	1.56162043823106e-05	1.40422719994355e-05	2237	tags=32%, list=16%, signal=28%	12557/16159/21946/14025/12458/12393/18985/12478/12518/56619/12902/12484/12775/67122/22780/15001/67596/17068/16842/12482/14357/54672/14634/110168/234695/252838/15978/20230/21940/16205/16428/21414/15985/21947/22417/12500/58208/108723/16818/56708/22165/20377/11501/12525/30925/21949/12501/12772/12502/57757/22637/210757/54698/16197/27218/14462/17863/17131/22164/12769/20737/57765/18762/240354/13813/16186/12047/17387/17474/19401/77727/12487/15354/56233/21417/246779/18987/56532/12159/16183/192656/16169/19260/16184/16431/14102/12505/18021/12043/19229/19419/19264/16847/15902/20668/14347/14087/12053/13024/16952/17085/16182/22724/229473/74131/269023/545645/234779
GO:0001819	positive regulation of cytokine production	386	0.546499752840576	1.58845622416586	7.74645752438863e-08	2.20038125980259e-05	1.97860833504516e-05	2182	tags=28%, list=16%, signal=25%	19074/326623/16159/18106/18795/15559/17394/14191/244202/21825/18985/320924/56619/245126/12775/215257/15930/27278/72049/16994/14134/77446/11607/14066/234695/22411/15978/243655/12481/16963/21940/67445/16992/21947/108723/22165/100043314/11501/239114/30925/12511/19094/12501/20304/17022/20660/27007/12490/16162/17470/12772/225825/14063/12266/16172/60533/54698/66214/226695/20698/27218/14462/15442/54215/22164/18442/16161/14205/18762/240354/50931/14463/19369/19225/21687/19401/234836/54123/13078/16177/12608/12487/101540/22160/17196/11596/14257/18413/16803/246779/68279/18987/16183/229898/192656/19696/19260/107607/18578/19419/19264/18124/20846/110558/11541/225913/16952/17085/18761/16182
GO:0031347	regulation of defense response	489	0.521702999357414	1.51895697177356	9.49048713447461e-08	2.56740273385478e-05	2.30863829892758e-05	2145	tags=28%, list=16%, signal=25%	11687/224840/16159/107221/58218/54483/11421/21946/106763/17394/16365/242202/14191/244202/243958/328833/12484/245126/12775/271375/15930/27278/209558/11540/21817/14134/328829/14598/328830/15978/243655/23959/545384/16963/20400/16174/26365/16992/56708/22165/11501/378425/17390/239114/66725/18619/30925/12511/103213/20304/12258/27007/26904/17470/12772/225825/57757/13011/14063/23871/80782/11770/12266/20202/17059/16172/54698/226695/20698/21930/20201/14462/17472/54215/22164/19223/84544/16161/20737/56489/14289/58991/19369/19225/16178/11815/19016/234836/320148/11625/54123/16177/12608/12487/56792/11596/11433/15354/18413/16803/319955/15227/16835/246779/11542/58203/66222/56045/12364/16183/229898/192656/19260/16184/56312/574402/107607/27027/18569/12505/77772/12802/18033/434341/19419/20085/224647/20846/22031/11541/225913/239849/14347/14087/12053/13024/16952
GO:0052548	regulation of endopeptidase activity	262	0.576638821857485	1.65438644432888	1.32402121320216e-07	3.39492109364981e-05	3.05275240042664e-05	2060	tags=29%, list=15%, signal=25%	59083/326623/20862/18053/241197/380780/54483/18788/239739/106763/76884/21825/69169/22339/11540/223752/16842/14066/14219/20716/74754/14103/12550/19713/18793/16818/378425/20708/12258/51800/20660/13479/17940/21857/13011/20319/20202/18436/55948/20713/20720/20201/19876/29816/240354/238393/15370/12047/13838/19225/69982/12406/53614/19016/58801/11625/21859/53313/227753/17196/11596/319433/12684/171580/66222/12364/12581/192656/107607/14102/12505/12828/20846/13063/432763
GO:0050870	positive regulation of T cell activation	179	0.615507247389448	1.74503387240483	1.42614229443413e-07	3.39492109364981e-05	3.05275240042664e-05	2245	tags=38%, list=16%, signal=32%	751864/16159/18106/100038947/381484/58205/668101/13482/320832/16408/12484/12775/67596/72049/16842/14634/234695/15978/16963/21940/26365/21947/17974/108723/16818/11501/12511/12501/20304/12772/22637/21838/60533/16197/27218/14462/17863/50930/54215/22164/16161/20737/12507/18762/240354/50931/16186/19401/12487/13642/11596/15205/320484/54167/16183/192656/19260/16184/19419/19264/12389/20668/12053/16952/18761/22724/74131/12721
GO:0002768	immune response-regulating cell surface receptor signaling pathway	181	0.605419811121637	1.71671912753266	1.46515171736496e-07	3.39492109364981e-05	3.05275240042664e-05	2044	tags=35%, list=15%, signal=30%	12169/18703/208154/329693/240754/12478/12518/56619/12775/12483/67596/14134/12482/12143/234695/15978/243655/20400/14293/16428/15985/16534/328795/108723/16818/22165/77647/93675/12501/78473/27007/26904/225825/22637/378460/210757/21838/195564/14525/208650/14462/54215/12503/20737/14289/240354/22350/12047/14294/17474/12487/101540/56792/16854/12927/246177/192656/19260/18578/12043/12297/19264/18124
GO:0032609	interferon-gamma production	111	0.664387446029411	1.83548889573442	1.49398041438559e-07	3.39492109364981e-05	3.05275240042664e-05	2298	tags=46%, list=17%, signal=39%	16159/18106/21946/58205/12775/72049/234695/243655/12481/16963/16174/21940/16428/16992/21947/22165/30925/12501/27007/26904/16162/12772/225825/57757/14063/60533/54698/27218/14462/54215/22164/84544/16161/20737/50931/13813/19369/19401/16177/246779/56532/16183/192656/19260/18578/19419/110558/16182/74131/12000/100038882
GO:0050778	positive regulation of immune response	439	0.527844793825116	1.53580217754205	1.93047585667249e-07	4.2180897468294e-05	3.79295519531644e-05	2359	tags=31%, list=17%, signal=27%	68891/16159/12169/58218/13137/16365/14128/14191/244202/329693/240754/12478/12518/12902/12484/12775/12483/15930/27278/67596/13136/72049/14134/12482/12143/234695/15978/243655/545384/16963/20400/16174/14293/16428/15985/16992/16534/21947/328795/108723/16818/56708/22165/11501/17390/77647/30925/93675/12501/12258/78473/27007/50908/26904/12772/225825/22637/14063/378460/210757/21838/12266/17059/60533/54698/66214/226695/195564/14525/208650/14462/17863/15024/54215/22164/12503/16161/20737/57765/56489/14289/18762/240354/50931/22350/15007/12047/15019/110557/19369/14294/21687/19401/77727/54123/16177/12487/101540/15013/56792/15354/16803/16854/12927/11542/246177/58203/16183/229898/192656/19260/12505/18578/12043/12297/434341/19419/20085/19264/18124/76293/15018/110558/11541/94185/16952/18761/16182/74131/234779/236312/16414/14360/58185/67486/15039/667977/23921
GO:0050851	antigen receptor-mediated signaling pathway	145	0.628801453635812	1.76098321804169	2.09649792542546e-07	4.41118693123779e-05	3.96659042186735e-05	2026	tags=34%, list=15%, signal=30%	12169/329693/240754/12478/12518/12775/12483/67596/12482/12143/234695/15978/20400/16428/15985/16534/328795/108723/16818/22165/77647/93675/12501/78473/225825/22637/378460/210757/21838/195564/14525/208650/14462/54215/12503/20737/240354/22350/12047/12487/101540/56792/16854/12927/192656/19260/18578/12043/12297/19264
GO:0050900	leukocyte migration	299	0.562598083896657	1.61769634897724	3.27672335877208e-07	6.64823764328006e-05	5.9781723534289e-05	1978	tags=33%, list=14%, signal=29%	68891/16159/14068/58218/18795/58217/245195/13482/12458/20343/12771/20339/20750/21825/16408/12145/12484/64095/12775/20292/22339/16421/16416/12765/110168/15978/14254/16963/18613/71223/15235/20295/11501/378425/20344/21936/270152/20304/19152/13479/12490/17470/13614/18654/12772/14063/21838/20202/16172/22341/54698/14525/27218/20201/14462/50930/330122/22164/193385/13052/16401/20737/57765/17101/14289/14205/50931/109700/17387/83964/13123/118453/20496/216892/17965/11815/13143/16177/67374/56792/11596/18600/12977/16803/84094/16854/11542/68279/246177/20868/56532/12527/19260/18578/12802/12766/19229/100039672/20085
GO:0002429	immune response-activating cell surface receptor signaling pathway	171	0.606890761270635	1.71388297570993	3.90104494146647e-07	7.64201252154173e-05	6.87178624353422e-05	2044	tags=34%, list=15%, signal=29%	12169/329693/240754/12478/12518/12775/12483/67596/14134/12482/12143/234695/15978/243655/20400/14293/16428/15985/16534/328795/108723/16818/22165/77647/93675/12501/78473/27007/225825/22637/378460/210757/21838/195564/14525/208650/14462/54215/12503/20737/14289/240354/22350/12047/14294/12487/101540/56792/16854/12927/246177/192656/19260/18578/12043/12297/19264/18124
GO:0010951	negative regulation of endopeptidase activity	119	0.644035901038309	1.78516377759871	4.39531515074276e-07	8.32326179045654e-05	7.48437348300162e-05	1774	tags=32%, list=13%, signal=28%	59083/20862/241197/380780/18788/239739/21825/69169/22339/11540/16842/20716/74754/18793/20708/12258/20660/13479/17940/21857/13011/20319/55948/20713/20720/238393/15370/12047/19225/69982/12406/53614/11625/21859/319433/171580/66222/12581
GO:0042098	T cell proliferation	191	0.601702701594747	1.70722543023895	5.73736457289401e-07	0.000105141832705196	9.45447547444979e-05	2281	tags=40%, list=17%, signal=34%	16159/93695/18106/114570/58205/242202/208154/16408/12484/245126/12775/15930/72049/234695/15978/16963/381924/20230/26365/21947/22417/17974/108723/12511/93675/12501/20304/12772/22637/20555/60533/54698/27218/208650/58206/22164/193385/14714/16161/434215/20737/240354/50931/109594/12608/12487/11596/22163/16854/15205/246779/170786/320484/56532/12159/16183/12767/192656/19260/16184/12505/51797/19419/19264/94185/16952/18761/19354/12445/237256/22724/229473/74131/12721/16414/14360
GO:1903706	regulation of hemopoiesis	358	0.534940197975356	1.55068132286493	7.23795589636283e-07	0.000128496335772616	0.000115545394621871	2308	tags=30%, list=17%, signal=26%	16323/16159/11421/21946/14460/70809/12484/12775/12349/67122/229323/22339/22780/15001/67596/16842/14357/16416/14634/234695/252838/15978/100041230/14254/17300/21940/21414/26365/21947/108723/16818/20377/11501/83554/239114/93675/20304/12772/57757/22637/23871/319159/54698/74614/16197/14118/14462/17863/75766/17131/22164/57816/57765/19659/18762/240354/14582/16186/319155/17387/19401/17536/12608/12487/319161/11596/16878/12977/15354/74511/15205/21417/246779/74443/12159/16183/18712/192656/16169/16184/14102/12505/19229/19419/319160/19264/20846/15902/320332/319158/97122/20668/12986/14087/12053/13024/16952/50794/22724/216984/229473/74131/269023/69386/100038882/23991/238377
GO:0042129	regulation of T cell proliferation	153	0.616104771498847	1.73200258434075	7.97897624424383e-07	0.000137359284980452	0.000123515061286492	2245	tags=41%, list=16%, signal=35%	16159/93695/18106/58205/242202/208154/16408/12484/245126/12775/15930/72049/234695/15978/16963/26365/21947/17974/108723/12511/93675/12501/20304/12772/22637/20555/60533/54698/27218/208650/22164/193385/14714/16161/434215/20737/50931/109594/12608/12487/11596/16854/15205/246779/170786/320484/56532/12159/16183/192656/19260/16184/12505/19264/94185/16952/18761/19354/237256/22724/229473/74131/12721
GO:0051251	positive regulation of lymphocyte activation	251	0.568663911624826	1.63036096331225	8.54882403339138e-07	0.000140373540721856	0.000126225514989608	2245	tags=31%, list=16%, signal=27%	751864/16159/18106/100038947/381484/58205/668101/13482/320832/16408/12484/12775/67596/72049/16842/14634/234695/252838/15978/16963/21940/26365/21947/17974/108723/16818/56708/11501/12511/93675/12501/20304/12772/22637/21838/60533/16197/27218/14462/17863/50930/54215/22164/16161/20737/57765/12507/17101/18762/240354/50931/16186/17387/19369/19401/12487/13642/11596/22163/15205/320484/54167/16183/192656/16169/19260/16184/12043/19419/19264/12389/20668/12053/16952/18761/22724/74131/12721
GO:2000027	regulation of animal organ morphogenesis	146	0.620404969767155	1.73844257274405	8.64825545725216e-07	0.000140373540721856	0.000126225514989608	1974	tags=40%, list=14%, signal=34%	494504/17295/18053/14573/14174/12614/12393/56753/22339/11607/22411/12064/93840/15978/20682/16438/17300/11835/12550/26365/140577/22417/22337/20377/66695/20348/14362/22420/14048/18595/12490/13614/216021/20319/14462/114142/19876/15111/14368/59036/15415/57764/22160/14734/21808/16878/12977/15205/12705/24063/12803/12159/18712/225341/69743/70122/12043/17701
GO:0002764	immune response-regulating signaling pathway	184	0.600189412799526	1.7026495440941	9.05741339076103e-07	0.000142931015202537	0.000128525225688197	2044	tags=34%, list=15%, signal=30%	12169/18703/208154/329693/240754/12478/12518/56619/12775/12483/67596/14134/12482/12143/234695/15978/243655/20400/14293/16428/15985/16534/328795/108723/16818/22165/77647/93675/12501/78473/27007/26904/225825/22637/378460/210757/21838/195564/14525/208650/14462/54215/12503/20737/14289/240354/22350/12047/14294/17474/12487/101540/56792/16854/12927/246177/192656/19260/18578/12043/12297/19264/18124
